	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
Mrpl15	389.600640616364	0.073316217978747	0.381728604486485	0.192063725686406	0.847692288593516	0.999907887976373
Lypla1	648.893206465923	0.584426284981855	0.570158990921677	1.02502336065439	0.305352165180466	0.999907887976373
Tcea1	1181.02164182668	0.003758979229833	0.436725052323978	0.008607198533334	0.993132533973332	0.999907887976373
Rgs20	194.119031113964	0.066583523837136	0.620290935182604	0.107342409925005	0.914517340630649	0.999907887976373
Atp6v1h	1248.08244764306	-0.155750174558328	0.614395539920765	-0.25350147329913	0.799880722812914	0.999907887976373
Rb1cc1	1569.10353289308	0.02522334196864	0.408622209138131	0.06172778034224	0.950779616634557	0.999907887976373
Pcmtd1	711.023756866134	0.183569695344648	0.432964606950385	0.423983144113404	0.671578106217533	0.999907887976373
Sntg1	6.90821482170298	1.68029505358739	2.48466020787259	0.676267542846869	0.498870796035163	0.999907887976373
Rrs1	768.912523046102	-0.480874234436675	0.519946657473956	-0.924853016216885	0.355042368873069	0.999907887976373
Adhfe1	6.74401935788974	-0.779126004122323	1.53275388033734	-0.508317750238443	0.611230523811767	0.999907887976373
2610203C22Rik	16.2693679180484	-0.226585306478249	1.60343201910278	-0.141312699122123	0.887622917837686	0.999907887976373
3110035E14Rik	7.77825460572601	1.41726712007775	2.54500311873313	0.556882272420653	0.577607867474802	0.999907887976373
Mybl1	624.430772327472	0.368655299702624	0.581911291010625	0.633524912469678	0.526390917601685	0.999907887976373
Vcpip1	1209.16541500071	0.009487574175981	0.360941170022861	0.026285652521658	0.979029498587557	0.999907887976373
1700034P13Rik	2.10832996634477	0.680303399956998	2.27384481206399	0.299186380859247	0.764797840154078	0.999907887976373
Sgk3	177.757339276799	0.972659781676764	0.682966088714535	1.42416995184561	0.154397280867763	0.999907887976373
Mcmdc2	1.62019535778446	0.680303575712647	2.85735832960285	0.238088295984636	0.811812612213736	0.999907887976373
Snhg6	196.905712262987	0.010645364221469	0.365656949105976	0.029112982120255	0.976774481952506	0.999907887976373
Snord87	9.64031357866206	0.723372889072661	1.59487974934685	0.453559517179213	0.650145896630062	0.999907887976373
Tcf24	0.572721209285804	0.095341826984788	3.8392173295329	0.024833662385137	0.980187640631594	0.999907887976373
Ppp1r42	3.84760393487521	0.609913475180508	2.81605529873675	0.216584338899207	0.828532291797626	0.999907887976373
Cops5	747.592715372424	-0.117318350601681	0.227980851956049	-0.514597386557261	0.606834391739877	0.999907887976373
Cspp1	639.1598656305	0.052273804327488	0.360577903615211	0.144972289769791	0.884732750189587	0.999907887976373
Arfgef1	2415.57513990639	0.057135651262082	0.228263438947436	0.250305749906971	0.802350910192848	0.999907887976373
Cpa6	37.1088246773884	1.09534155407589	1.28067099325141	0.85528723602539	0.392392151977415	0.999907887976373
Prex2	661.105721793757	0.805590516676185	0.81488628205743	0.98859256121262	0.32286252720307	0.999907887976373
Sulf1	0.553262222462591	-2.34733556404981	4.09172630433599	-0.57367853797121	0.566185354235199	0.999907887976373
Prdm14	6.57675012138881	-3.36406615710602	3.8275036852508	-0.878919116412449	0.37944513284935	0.999907887976373
