	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
Mrpl15	389.600640616364	0.479199790141614	0.37880323362934	1.26503616547928	0.205858363842755	0.607361690016819
Lypla1	648.893206465923	1.17486023906728	0.568751628844079	2.06568241651466	0.038858476648773	0.593862716326785
Tcea1	1181.02164182668	0.027181574489947	0.436348695078304	0.062293241154461	0.950329310802849	0.991583395750287
Rgs20	194.119031113964	0.832349797182385	0.614731650728187	1.35400511133015	0.175734747020413	0.596845439303905
Atp6v1h	1248.08244764306	-1.04319644699393	0.615179324583417	-1.69575992772572	0.089931354222419	0.593862716326785
Rb1cc1	1569.10353289308	-0.373197625485767	0.408855086496312	-0.912787043164579	0.361354554082811	0.705937033436313
Pcmtd1	711.023756866134	0.133310930349333	0.43253767812268	0.308206514928216	0.757925195416916	0.904439607047495
Sntg1	6.90821482170298	2.20738577852888	2.42811957410749	0.909092699580192	0.363301195845346	0.706426798788198
Rrs1	768.912523046102	-0.854596470375699	0.520282126444678	-1.64256357644946	0.100473262018366	0.593862716326785
Adhfe1	6.74401935788974	-1.98893493394288	1.64201247664519	-1.21127881927335	0.225788563552993	0.613838355255744
2610203C22Rik	16.2693679180484	1.42157221946931	1.54355780180535	0.920971160138372	0.357065484278091	0.702716247158897
3110035E14Rik	7.77825460572601	2.88549189865583	2.48810139194182	1.15971636365022	0.246164305591798	0.62564275500483
Mybl1	624.430772327472	-0.380931640806696	0.582903268565247	-0.653507470878174	0.513429174653428	0.800551596764573
Vcpip1	1209.16541500071	-0.202938821271086	0.360945774358953	-0.562241853728609	0.573951248906736	0.827755519150495
1700034P13Rik	2.10832996634477	1.2074551729097	2.21195595106506	0.54587668092048	0.585150708713036	0.834640675299044
Sgk3	177.757339276799	1.41723987042272	0.679669548302188	2.08518959538937	0.037052093972352	0.593862716326785
Mcmdc2	1.62019535778446	-3.55711341335496	3.41072295218393	-1.04292065442527	0.296985042758861	0.659213254049915
Snhg6	196.905712262987	-0.58104752270831	0.36964646177399	-1.57190067482257	0.115973588036453	0.593862716326785
Snord87	9.64031357866206	-3.57389018431811	2.12191118558998	-1.68427887490702	0.09212778605423	0.593862716326785
Tcf24	0.572721209285804	-0.114424759103752	3.83910731489793	-0.029805043130657	0.976222536718413	0.991583395750287
Ppp1r42	3.84760393487521	-5.36441699537324	3.44737113560894	-1.55608920082974	0.119686882604661	0.593862716326785
Cops5	747.592715372424	-0.08727576925824	0.226950244082474	-0.384559045578837	0.700564141732289	0.886181707967752
Cspp1	639.1598656305	-0.464976910735402	0.361565581605369	-1.28600988144635	0.198439613096915	0.605340799027956
Arfgef1	2415.57513990639	-0.14509050081967	0.228252881678256	-0.635656819545386	0.525000126573246	0.806231518813449
Cpa6	37.1088246773884	2.36663943031828	1.25874858701061	1.88015260135368	0.060087283304649	0.593862716326785
Prex2	661.105721793757	1.56717194951429	0.813714707962286	1.92594767450969	0.054110907749578	0.593862716326785
Sulf1	0.553262222462591	-0.114425055897646	3.82885314493915	-0.02988494245304	0.976158814668369	0.991583395750287
Prdm14	6.57675012138881	-7.01630843930744	4.21555105948136	-1.66438701377529	0.096035113545593	0.593862716326785
Ncoa2	1175.94871765634	-0.276481225269535	0.252185467414251	-1.09634083242146	0.272929646506385	0.645098127485865
Tram1	441.781831555748	0.196075059285471	0.301511072714103	0.650307988759644	0.515493297814178	0.80193512220211
Lactb2	601.676570958	0.274085809140475	0.563157648836621	0.486694639958607	0.626474744253083	0.850582109755716
Xkr9	0.580364925717515	-0.114620470802724	5.15323537071269	-0.02224242879612	0.982254572667194	0.991583395750287
Gm5523	10.907000758365	0.37094736304768	0.87834487083357	0.422325416092704	0.672787509137971	0.874741263092278
Eya1	59.3337722462159	0.261668474710293	0.484561409148475	0.540010966143849	0.589189469806177	0.835301407960533
Terf1	331.818842822349	0.374495822597165	0.309460583015783	1.21015677973458	0.226218739025817	0.613838355255744
Sbspon	7.07426612519851	-2.22994396452178	1.53719473405512	-1.45065808197194	0.146875093276473	0.593862716326785
Rpl7	1156.34172266686	-0.191211093604741	0.169245609702656	-1.12978465994288	0.258566973597562	0.633213553349966
Rdh10	235.374140572056	0.160627414008789	0.374966045740629	0.428378558094559	0.668375532894712	0.871178467113127
Stau2	412.786750606368	0.545135028345764	0.429582589442553	1.2689877144536	0.204445445855256	0.6073192583233
Ube2w	541.927757185342	0.027814335043437	0.454074704856856	0.061254975769253	0.951156147559366	0.991583395750287
Tceb1	460.853553217353	0.146827411322926	0.191725425132857	0.765821284376767	0.443782647866756	0.760958196795112
D030040B21Rik	0.579429360931866	-0.11459390138101	4.35087553963571	-0.026338124438881	0.978987646544849	0.991583395750287
Tmem70	327.274762265397	0.533948823472343	0.341557024309027	1.56327870742089	0.11798705428172	0.593862716326785
Ly96	99.1009200835833	-0.859221517486401	0.59817827980564	-1.43639705167092	0.1508893916328	0.593862716326785
Jph1	137.011323416072	-1.31054201764751	0.762912433633036	-1.71781446975065	0.085830461381729	0.593862716326785
Defb41	1.08113651416795	4.32800502526773	4.69066709483318	0.922684329918675	0.356171734326818	0.702308962444175
Pkhd1	1.41233887039405	-0.114659585158469	5.34388749415339	-0.021456212407899	0.982881732849907	0.991583395750287
Mir206	0.274542480435477	-0.114657856487647	7.06685096126862	-0.01622474523887	0.987055094214691	0.991583395750287
Il17f	0.851265687637468	-3.55706303300504	3.87874578753356	-0.917065264869273	0.359108441405256	0.704253137724695
Mcm3	974.470135370928	1.57347664161687	0.818043145327595	1.92346412362731	0.054421787929994	0.593862716326785
