	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
Mrpl15	389.608507838251	0.143142840691587	0.380599904204732	0.376097941986311	0.706844084253204	0.995780259223749
Lypla1	648.907818522958	0.584268685148362	0.569930083388395	1.02515852764732	0.305288393199494	0.995780259223749
Tcea1	1181.04537514861	0.805203881900603	0.435504984302285	1.84889705267233	0.0644726793732916	0.995780259223749
Rgs20	194.12256500689	-0.0108342118208639	0.619936440566701	-0.0174763267843394	0.986056618452084	0.997492525217722
Atp6v1h	1248.10457179989	-0.0977876900207928	0.614282144710656	-0.159190187868562	0.873519034231511	0.997492525217722
Rb1cc1	1569.13423666911	0.144029024766624	0.408322992522298	0.352733075051508	0.724288560853166	0.995780259223749
Pcmtd1	711.042785710547	0.547449342783119	0.431823280914485	1.26776245510379	0.204882793682695	0.995780259223749
Sntg1	6.90846574459128	4.29216884996165	2.36305950726492	1.81636088163076	0.0693150317432204	0.995780259223749
Rrs1	768.922368470269	-0.302204847899125	0.519373301204954	-0.581864426219071	0.560658003822751	0.995780259223749
Adhfe1	6.7441096897501	-2.48910962632025	1.74430143936858	-1.42699511113245	0.153581303808987	0.995780259223749
2610203C22Rik	16.26969353936	-0.766657444421346	1.63027882061401	-0.470261549575059	0.638168164788198	0.995780259223749
3110035E14Rik	7.77840506955281	-1.0297096123506	2.85366806459791	-0.360837206374837	0.718221147291359	0.995780259223749
Mybl1	624.441583549571	-0.975244489191805	0.584827532195818	-1.66757622632797	0.0953998808781249	0.995780259223749
Vcpip1	1209.18830066265	0.287077176153532	0.360237417589767	0.796911042929058	0.425502696988301	0.995780259223749
1700034P13Rik	2.10832612299945	-0.0296841221710257	2.34816717391763	-0.0126414007063651	0.989913890185334	0.997492525217722
Sgk3	177.761344041075	0.616668759312512	0.684590828798878	0.900784429722005	0.367702947701632	0.995780259223749
Mcmdc2	1.62021550783055	-3.47232791291401	3.41022303029132	-1.01821138443763	0.308577510354814	0.995780259223749
Snhg6	196.909155991145	-0.233226994097112	0.366651703743834	-0.636099578198222	0.524711520433472	0.995780259223749
Snord87	9.64049654272858	-0.48911479031092	1.63752172495442	-0.298692092359589	0.765174991161944	0.997492525217722
Tcf24	0.572732539406897	-2.47231119926908	4.09956615335621	-0.603066545772183	0.546464420678953	0.995780259223749
Ppp1r42	3.84758591315014	-1.83696930218414	2.96048849354374	-0.620495335884676	0.534931723765349	0.995780259223749
Cops5	747.605287211598	0.00825009088834177	0.226708987357018	0.0363906653393923	0.970970857231118	0.997492525217722
Cspp1	639.303886121422	-0.228703026617432	0.360692567676558	-0.634066368737921	0.526037509852981	0.995780259223749
Arfgef1	2415.75757321426	0.0272698984691772	0.227866724943247	0.119674772505591	0.904740785331436	0.997492525217722
Cpa6	37.109836699065	1.42973113493835	1.27159516780939	1.12436030832154	0.260860203271558	0.995780259223749
Prex2	661.121263942726	0.920940094614252	0.814679395734138	1.13043253510095	0.258294011226267	0.995780259223749
Sulf1	0.553279466211996	-2.47231159108421	4.08990764760916	-0.604490811065	0.545517376614057	0.995780259223749
Prdm14	6.57672267299565	-3.48887646645358	3.82885011430549	-0.911207376182816	0.362186118284383	0.995780259223749
Ncoa2	1175.97042042495	-0.0711468770887903	0.251761183640128	-0.282596689688626	0.777486018186139	0.997492525217722
Tram1	441.788913250331	-0.184290708631986	0.303780934626171	-0.60665659896916	0.544078830456543	0.995780259223749
Lactb2	601.690036408132	1.15039651358335	0.561841417852784	2.0475466511171	0.0406044413037933	0.995780259223749
Xkr9	0.580398462350749	2.41283224860447	4.94598451482392	0.48783659580268	0.625665587678869	0.995780259223749
Gm5523	10.9071795881427	0.107810296710755	0.900739563285938	0.119690864157735	0.90472803767691	0.997492525217722
Eya1	59.3351579749233	0.32260787360707	0.484992210142342	0.665181557271584	0.505934375074022	0.995780259223749
Terf1	331.8249994119	-0.0547848845309922	0.31284561946086	-0.175117953147003	0.860986951674414	0.997492525217722
Sbspon	7.07437259367176	-0.922767659123611	1.40205934833728	-0.658151639741877	0.510440696266225	0.995780259223749
Rpl7	1156.50697373056	-0.0466529198160188	0.169017484416397	-0.276024223038861	0.78252946139794	0.997492525217722
Rdh10	235.37762691356	-0.295154787051917	0.379166830523575	-0.778429871210916	0.43631563455273	0.995780259223749
Stau2	412.797005216548	0.663580477116601	0.429465307000505	1.54513174009611	0.122314401006623	0.995780259223749
Ube2w	541.938063307071	0.743754012837041	0.452541306095242	1.643505250945	0.100278439820542	0.995780259223749
Tceb1	460.862740321214	0.145589815396413	0.192230431246858	0.757371319681688	0.448827433679432	0.995780259223749
D030040B21Rik	0.579451827635902	-0.0298084796897001	4.34934489807372	-0.00685355619944098	0.994531696130734	0.997492525217722
Tmem70	327.281645473343	0.5666733139316	0.341758485561894	1.6581104431099	0.0972951764274891	0.995780259223749
Ly96	99.1024565712042	-0.22900135159788	0.590665524376717	-0.38770055496218	0.698237645050858	0.995780259223749
Jph1	137.013918555309	0.0629200111597954	0.752717182360837	0.0835905073436106	0.933382014563636	0.997492525217722
Defb41	1.08114790953532	-0.0298637593239514	5.06411647999247	-0.00589713120579641	0.995294797329359	0.997492525217722
Pkhd1	1.41234718255079	5.41276371273333	4.96620814202157	1.08991881893415	0.275748906030234	0.995780259223749
Mir206	0.27454753406385	2.41276521746056	6.91805610977037	0.348763464646234	0.727266894163872	0.995780259223749
Il17f	0.851267308668356	-0.0296140398138547	3.45168747029315	-0.0085795831948075	0.993154567012038	0.997492525217722
Mcm3	974.493052685409	0.22610958098513	0.819549927179037	0.275894821641213	0.782628851347822	0.997492525217722
