	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
Mrpl15	390.049853979901	-0.381975609480821	0.377450205475545	-1.01198940665452	0.311543118494904	0.995842976193401
Lypla1	649.54301556428	-0.270610608693169	0.558978767060803	-0.484116078533861	0.62830349102893	0.995842976193401
Tcea1	1181.33486145089	0.0742500022220514	0.418173759483155	0.17755777482026	0.859070288320391	0.995842976193401
Rgs20	194.399331462853	-0.927323102206424	0.625318977477421	-1.48296011412817	0.138085008246927	0.995842976193401
Atp6v1h	1249.53833299395	0.797322249591919	0.602566282634123	1.32321086089719	0.185765265175279	0.995842976193401
Rb1cc1	1570.73477924703	0.576825278316601	0.397466973605102	1.45125335341622	0.146709325159399	0.995842976193401
Pcmtd1	711.476210258378	0.578797449438662	0.419473001889846	1.37982050532696	0.167641917469835	0.995842976193401
Rrs1	769.949451039652	-0.0722606986757007	0.515664246869246	-0.140131294954842	0.88855625474094	0.995842976193401
2610203C22Rik	16.3016154429442	-2.14158279295363	1.61752488807225	-1.32398753722173	0.18550718380104	0.995842976193401
Mybl1	625.806228312003	0.0405126215845952	0.582565044310036	0.0695417996329946	0.944558361871875	0.998127104776316
Vcpip1	1210.28967991758	0.356478158529534	0.350102268663061	1.01821150685718	0.308577452189715	0.995842976193401
Sgk3	177.973754042712	-0.396550521611772	0.68278483705457	-0.580784018758282	0.561386027241874	0.995842976193401
Snhg6	197.178278210214	0.129527363699406	0.382210523475876	0.338890103081061	0.734692520355091	0.995842976193401
Cops5	748.477623693744	-0.0541681493988287	0.225478712715514	-0.240236201220346	0.810147150761101	0.995842976193401
Cspp1	640.265089560607	-0.136357170344756	0.3622127233147	-0.376456047973458	0.706577884906884	0.995842976193401
Arfgef1	2418.63602843388	0.204037337397999	0.220776605079622	0.924180065747518	0.355392572563371	0.995842976193401
Cpa6	37.1342653811173	-0.535121164613963	1.25944000913159	-0.424888173103966	0.670918196666207	0.995842976193401
Prex2	661.658186041608	-0.570317636925739	0.800274361570335	-0.712652640535223	0.476060729209761	0.995842976193401
Ncoa2	1177.38293717598	0.171757411476191	0.247471842437855	0.694048299734635	0.487651919455729	0.995842976193401
Tram1	442.457926000087	-0.289895406878195	0.309177829641026	-0.937633229442038	0.348432928412523	0.995842976193401
Lactb2	601.612657108832	0.230886437249189	0.54721914511743	0.421926826408169	0.673078428446662	0.995842976193401
Gm5523	10.9205793825687	-0.323982812920886	0.980735348927608	-0.330346829320619	0.741137912416568	0.995842976193401
Eya1	59.3937876444596	-0.0858239709684449	0.494141548357633	-0.173682968480785	0.862114623264779	0.995842976193401
Terf1	332.295988893469	-0.264800589111765	0.315593715750361	-0.839055329356512	0.401438261784862	0.995842976193401
Rpl7	1157.91394841511	0.0256609172179881	0.167003967924341	0.153654536098288	0.877882133899057	0.995842976193401
Rdh10	235.762492538969	-0.502036922891701	0.392088531043171	-1.28041726075488	0.200398426631866	0.995842976193401
Stau2	413.052684184511	0.15111504435041	0.419984683891807	0.359810845838701	0.718988591873377	0.995842976193401
Ube2w	542.053661445088	0.194047486908163	0.442091442099664	0.438930656487165	0.660711782580505	0.995842976193401
Tceb1	461.375016400549	-0.0433842856167988	0.189342718512761	-0.229130995675837	0.81876710315993	0.995842976193401
Tmem70	327.52508544714	0.119703442630732	0.336115236810506	0.356138102415804	0.721737143810721	0.995842976193401
Ly96	99.2376220319023	0.47932364200178	0.629673886017342	0.761225219348827	0.446522557422305	0.995842976193401
Jph1	137.110072215929	0.87148659461901	0.77933923139858	1.11823780904121	0.263465440276996	0.995842976193401
Mcm3	975.878956489165	-0.387154984867657	0.803651126752945	-0.481745090599088	0.629987040275024	0.995842976193401
Paqr8	20.0884173442467	-0.352540189906918	1.49364660013763	-0.236026507123192	0.813412101463983	0.995842976193401
Tram2	81.0892526168191	-0.955033012494825	1.15790255460793	-0.824795669285147	0.409487605783529	0.995842976193401
Ogfrl1	253.233516732368	-0.865688690237796	0.823313782991264	-1.05146872082303	0.293043368035563	0.995842976193401
B3gat2	20.5803939138708	-0.53697708234467	1.04479853685095	-0.513952751085517	0.607285025166788	0.995842976193401
Smap1	701.085698377966	0.167224698751679	0.250741928565425	0.666919568292488	0.504823510875978	0.995842976193401
Sdhaf4	14.7849942556712	-1.35639359297294	1.36677689719752	-0.992403073064909	0.321000940486328	0.995842976193401
Fam135a	1312.70916145921	0.237581319816252	0.374794528309844	0.633897514159659	0.526147707986178	0.995842976193401
Lmbrd1	986.901256412656	0.823790302624838	0.618027052288146	1.33293566936089	0.182552915831377	0.995842976193401
Phf3	3217.54483121271	0.558783158985287	0.556956025081305	1.00328057121514	0.315725507595344	0.995842976193401
Ptp4a1	89.9520602107482	-0.0132834072484748	0.428501987456626	-0.0309996397620428	0.975269826964162	0.999015526866699
Prim2	385.497828429135	-0.561696447550684	0.688523392405236	-0.815798640607542	0.414615310876343	0.995842976193401
Rab23	521.909499817156	-0.519754385915304	0.494772437544837	-1.05049179476212	0.293492061465233	0.995842976193401
Bag2	371.709481103655	-0.113242958492209	0.55892431903135	-0.202608751554175	0.83944084912605	0.995842976193401
Zfp451	894.83809146963	0.226290880894103	0.428860817099079	0.527655761197284	0.597738283267445	0.995842976193401
Gm15455	75.2812268321989	-0.416740754363283	0.527946543623224	-0.789361649198891	0.42990066401234	0.995842976193401
Bend6	155.527181201844	-2.12478751231285	1.22071831720408	-1.74060426747707	0.0817529691048997	0.995842976193401
Dst	6785.47299239486	0.102440201128874	0.501562085168702	0.204242314477216	0.838164146042969	0.995842976193401
Ccdc115	248.692548363176	0.0763319749986721	0.547701141172609	0.139367931268589	0.889159412156772	0.995842976193401
Imp4	680.625656804868	0.244385233033928	0.279020415516448	0.875868644169234	0.381101447360294	0.995842976193401
Arhgef4	30.4042945558546	-0.493918386421401	2.03173826552317	-0.24310138505671	0.807926858276849	0.995842976193401
Fam168b	2155.01349575351	0.0577394920899494	0.225944240695223	0.255547527621359	0.798300240058422	0.995842976193401
Plekhb2	988.670259411432	0.195457630906761	0.182649608480369	1.07012345951876	0.284563740799801	0.995842976193401
Hs6st1	762.675307875894	-0.0714998490651025	0.278278478939226	-0.256936322699671	0.797227930132102	0.995842976193401
Uggt1	1983.69961671188	0.0916726440892014	0.470796788480589	0.194718074405431	0.845613661414562	0.995842976193401
Arid5a	269.682626572167	0.154064314466527	0.777789020391596	0.198079826826251	0.842982607977102	0.995842976193401
Kansl3	1414.97218823013	0.118937683872198	0.339829229686458	0.349992506477256	0.726344321400285	0.995842976193401
Fer1l5	121.393662283548	0.45562544356696	0.614772432869406	0.741128618016199	0.458615459145722	0.995842976193401
Lman2l	280.557804676398	-0.00316163147469625	0.433374723265723	-0.00729537581442583	0.994179183905533	0.999956881633955
Cnnm4	322.42637747415	-0.497690114575567	0.49690116242503	-1.00158774462649	0.316542742419396	0.995842976193401
Cnnm3	319.142484557056	-0.130000464641837	0.241660339492353	-0.537947041351198	0.590613610695848	0.995842976193401
Ankrd23	133.405546555986	0.841073809357291	0.964907196855268	0.871662904057963	0.383392303125592	0.995842976193401
Ankrd39	94.6861240485144	0.344809772540802	0.487560781217493	0.707213922497568	0.479433547835344	0.995842976193401
Sema4c	117.478425829085	-0.264277834280122	0.39238281228771	-0.673520414258978	0.500616265844808	0.995842976193401
Cox5b	394.387596416306	-0.00848274664617123	0.193420035947787	-0.0438566077428561	0.965018704001449	0.999015526866699
Actr1b	949.709282964709	-0.135986872152192	0.29792414432496	-0.456447974232879	0.648067874306402	0.995842976193401
Tmem131	2591.69597183656	0.255396497255862	0.219015446273935	1.16611180444517	0.243569244586442	0.995842976193401
Cnga3	140.240032762204	0.796484767206297	0.975526623487581	0.816466458248781	0.414233399869097	0.995842976193401
