""	"RW1"	"RW2"	"RW3"	"RW4"	"RW5"	"RW6"	"RW7"
"Clrn3"	0	0	0.0161226258118698	0	0	0	0.0164094273119123
"Ptpre"	1.16145058386547	1.1724320933395	1.02405853404171	0.964153500975392	0.965997508767442	1.02952436285319	1.01658223452829
"Mir1962"	0	0	0	0	0	0	0
"5830432E09Rik"	0.145987519395042	0.0330751126997232	0.0349976304179313	0	0	0.0730004362506408	0
"Mki67"	1.88382786238838	1.86833789607816	1.23528213088202	0.983434587910924	1.19401897161803	1.56184461936811	1.67073639231216
"C030029H02Rik"	0	0	0	0	0	0	0.0236687360030982
"C230079O03Rik"	0	0	0	0	0	0	0
"Gm6249"	0	0	0	0	0	0	0
"Mgmt"	1.53998641446958	1.58581947167816	1.59238306107724	1.40447159289841	1.40906167076642	1.41568536010297	1.46785694694139
"Ebf3"	1.15851110920953	1.08312110451051	1.2175008264063	1.32802317896559	1.30922083996289	1.25428002389329	1.14173498967974
"Gm10578"	0	0	0	0.0189094355585762	0.0196058697328386	0	0
"9430038I01Rik"	0.77725469364548	0.887937914667119	0.939012233341733	0.753160259727363	0.72015245844322	0.689245995248319	0.838867904775423
"Glrx3"	0.930454602929496	0.884204227037137	0.894019952518522	0.888988662908103	0.852089436589584	0.853001228088675	0.851751013536797
"Gm12669"	0	0	0	0	0	0	0
"Tcerg1l"	0.0385973243831338	0.0195399622940231	0.262373074651647	0.242369329225603	0.236476735786345	0.214496860006055	0.145355213607046
"4930543N07Rik"	0	0	0	0	0	0	0
"Mapk1ip1"	1.16526016777477	1.09894692778849	1.32711723375214	1.43861179239557	1.40035378186362	1.39245106494025	1.32433333466139
"Ppp2r2d"	1.71744720567102	1.69852315098591	1.70875202284656	1.70489536681229	1.7275366241398	1.73304804641563	1.7127557382143
"Bnip3"	1.82837006807481	1.78715684924832	1.54742865181086	1.98181110490468	1.96407574369285	1.88997517726219	1.91869155371069
"Jakmip3"	0.0606702455512567	0.0835388875044221	0.00966049528988662	0.0732394788040326	0.0395357521601641	0.0502453210380379	0.0813868627250452
"Dpysl4"	0	0	0	0	0	0	0
"Stk32c"	0	0	0.0232584156417608	0.0462298202288783	0.0699737583257605	0	0.0877980437351568
"Lrrc27"	0.957070469328576	0.933894275210162	0.8920075569627	0.889366943504381	0.837507160975792	0.85142944416791	1.05533875294255
"Pwwp2b"	1.23753690939276	1.29783357584233	1.44158233731423	1.61274696777961	1.55585852208662	1.55456836220533	1.57298144387799
"Inpp5a"	1.59035252284357	1.6109448572607	1.74240671494757	1.57980339493658	1.5944092868322	1.57716735546689	1.71484533079999
"Nkx6-2"	0.0263711991181116	0	0	0.0282113423154032	0	0	0
"Cfap46"	0.0420791345394453	0.0416894641468611	0.00657895972635701	0.062889431274855	0.0590021198032922	0.0606287037980316	0.0261909652505531
"Mir6401"	0	0	0	0	0	0	0
"Adgra1"	0	0	0	0	0	0	0
"Kndc1"	0.00704311443424743	0.0138402552344119	0.0146636229563482	0.0294291008564714	0.0155174778450996	0.00805713805555634	0.0149249142130021
"Utf1"	0	0	0	0	0	0	0
"Mir7686"	0	0	0	0	0	0	0
"Mir202"	0	0	0.437966190231351	0	0	0	0
"6430531B16Rik"	0.116769588178728	0	0	0.344911161628764	0.451829871314607	0.26112049596649	0.123801600946438
"Adam8"	1.23556341733287	1.26054462010709	0.478739060218188	0.801952351942109	0.783216000715984	0.720579592584258	0.81754002420177
"Mir7062"	0	0	0	0	0	0	0
"Tubgcp2"	1.44742031724167	1.48899639647864	0.951088723792691	1.13317129482888	1.13320834011746	1.22164189056238	1.24839007470788
"Zfp511"	1.4876704777078	1.43667110267548	1.67043094995658	1.71374355737732	1.6360634241679	1.64476368865145	1.49698600997254
"Msx3"	0	0.0427286146548009	0	0	0	0	0
"Caly"	0	0.0304639270284015	0	0	0	0	0
"Prap1"	0	0.0755734922825081	0	0.149693106876265	0	0	0
"Fuom"	0.0409298647343899	0.0950547091835446	0.196132898389934	0.169315708013173	0.174565342487637	0.108217780375279	0.0638985352404773
