""	"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"
"Mrpl15"	389.600640616364	-0.112068800501716	0.375619120847456	-0.298357549660602	0.765430284857666	0.999991867671983
"Lypla1"	648.893206465923	0.0660069618965468	0.56610995136164	0.116597423765089	0.90717907933813	0.999991867671983
"Tcea1"	1181.02164182668	-0.134736336297036	0.435955154714636	-0.309060082992323	0.757275822827698	0.999991867671983
"Rgs20"	194.119031113964	-0.12310132266057	0.608924001350496	-0.202162047131581	0.839790042498081	0.999991867671983
"Atp6v1h"	1248.08244764306	0.040437395242813	0.616251492445437	0.0656183323505595	0.947681693463393	0.999991867671983
"Rb1cc1"	1569.10353289308	0.151273854179225	0.409397653883035	0.369503471122588	0.71175248636727	0.999991867671983
"Pcmtd1"	711.023756866134	-0.123650088965235	0.431585464961112	-0.286501977021809	0.774493679463305	0.999991867671983
"Sntg1"	6.90821482170298	-0.0140742450417819	2.05691610059878	-0.00684240112549306	0.994540596383321	0.999991867671983
"Rrs1"	768.912523046102	0.0178303305051935	0.521604573682646	0.034183616104643	0.972730731360283	0.999991867671983
"Adhfe1"	6.74401935788974	-1.59903149330388	1.65476626171631	-0.966318645900706	0.33388475865085	0.999991867671983
"2610203C22Rik"	16.2693679180484	-0.710667062790346	1.48953841001653	-0.477105563717864	0.633286953030025	0.999991867671983
"3110035E14Rik"	7.77825460572601	-0.871995526105774	2.28513578020986	-0.381594622804293	0.702762073336537	0.999991867671983
"Mybl1"	624.430772327472	-0.132317454155087	0.583188949250586	-0.226886079246046	0.82051232695573	0.999991867671983
"Vcpip1"	1209.16541500071	0.125380367132299	0.361364770505645	0.346963449029241	0.728618778437272	0.999991867671983
"1700034P13Rik"	2.10832996634477	1.30785330245727	2.2119556037864	0.591265620439444	0.55434246109709	0.999991867671983
"Sgk3"	177.757339276799	-0.00864330024333201	0.668716278698468	-0.0129252128573191	0.989687459354298	0.999991867671983
"Mcmdc2"	1.62019535778446	-2.45675884663319	3.55998832165788	-0.690103063453052	0.490129376828578	0.999991867671983
"Snhg6"	196.905712262987	-0.179138638499518	0.372505481189581	-0.480902020360739	0.630586136792481	0.999991867671983
"Snord87"	9.64031357866206	-2.01408077395783	2.19854935387865	-0.916095320036647	0.359616902204286	0.999991867671983
"Tcf24"	0.572721209285804	2.4284753040595	4.10115965714138	0.592143565986459	0.553754455753241	0.999991867671983
"Ppp1r42"	3.84760393487521	-2.45678753825151	3.69703076109553	-0.664529915224047	0.506351208826333	0.999991867671983
"Cops5"	747.592715372424	0.121448967121111	0.22740354411953	0.534068048901093	0.593294454503119	0.999991867671983
"Cspp1"	639.1598656305	-0.167884610575443	0.362153927775164	-0.463572524552794	0.642954043068368	0.999991867671983
"Arfgef1"	2415.57513990639	-0.0885220363018712	0.228194416903031	-0.38792376037617	0.69807245411412	0.999991867671983
"Cpa6"	37.1088246773884	-0.0977278091858994	1.20013334194979	-0.0814307925377078	0.935099361514091	0.999991867671983
"Prex2"	661.105721793757	-0.126480589209753	0.81092666508204	-0.155970440553903	0.876056321057022	0.999991867671983
"Sulf1"	0.553262222462591	-0.014031119809136	3.82885217461909	-0.00366457600587095	0.997076097927266	0.999991867671983
"Prdm14"	6.57675012138881	-0.0143375580239675	4.67309284833376	-0.00306810895680785	0.997552007073115	0.999991867671983
"Ncoa2"	1175.94871765634	0.0389524069952804	0.252706785612458	0.154140724400715	0.877498778536011	0.999991867671983
"Tram1"	441.781831555748	0.165955593351443	0.300820784705404	0.551675953887179	0.581170387575324	0.999991867671983
"Lactb2"	601.676570958	-0.117948968520599	0.561941839055914	-0.209895331372296	0.833749366096382	0.999991867671983
"Xkr9"	0.580364925717515	-0.0142319095993609	5.1532353707179	-0.00276174258995242	0.997796451027725	0.999991867671983
"Gm5523"	10.907000758365	0.208313981989703	0.858370947034133	0.242685266445091	0.808249221973362	0.999991867671983
"Eya1"	59.3337722462159	-0.368743792350794	0.466046774969634	-0.791216273033582	0.428817797001491	0.999991867671983
"Terf1"	331.818842822349	0.018180988654706	0.306297716651009	0.059357245145321	0.952667566413596	0.999991867671983
"Sbspon"	7.07426612519851	-0.0140889933656432	1.70194806938859	-0.00827815702432363	0.99339506175555	0.999991867671983
"Rpl7"	1156.34172266686	-0.0896047843834708	0.169249904741332	-0.529422953120214	0.596512079007902	0.999991867671983
"Rdh10"	235.374140572056	0.0951498386717428	0.373697309294613	0.254617403725349	0.79901861589423	0.999991867671983
"Stau2"	412.786750606368	-0.098259988273682	0.426261679245738	-0.230515650497955	0.817691103576663	0.999991867671983
"Ube2w"	541.927757185342	0.104945043059456	0.454000166094785	0.231156397941814	0.817193302092157	0.999991867671983
