""	"RW1"	"RW2"	"RW3"	"RW4"	"RW5"	"RW6"	"RW7"
"Gm5088"	1.65348895647644	1.60778346952202	1.72582158472112	1.82568355561898	1.8015871112129	1.79230032506724	1.7676716237329
"Mzt1"	1.59570564881373	1.6126234451728	1.64796865999405	1.60425047361621	1.68104191357776	1.63835551661542	1.66473241726965
"Dis3"	1.62250645161575	1.58092759551631	1.41992140069629	1.62278433149238	1.64201485021192	1.67238168019224	1.52387608946775
"Klf5"	1.60616244646357	1.61377598398845	1.81313793110386	1.95762401740082	1.91256120583439	1.83891058198065	1.80600584298484
"Commd6"	1.53862586101873	1.55131970386607	1.69274499437085	1.6303037622428	1.63848099577924	1.64779364524115	1.64237185885431
"Uchl3"	1.85023941186921	1.80912063076073	1.75548027368724	1.79504260006232	1.76753404110775	1.79964654839094	1.74637157470691
"Lmo7"	1.35170277819578	1.36177685950427	1.24237538901389	1.12412041965652	1.13346848764162	1.20978222198526	1.28973975988004
"Cln5"	1.5121126570211	1.54423308985764	1.84137173330155	1.78602522205185	1.82676424459979	1.72537226270853	1.77852849826551
"Fbxl3"	1.31265965467452	1.30267153770405	1.58000565415637	1.60617907621252	1.64019415934681	1.58385423223309	1.51019383072193
"Mycbp2"	1.38096129099508	1.28065624257594	1.48952458376777	1.46044216864588	1.4744327783099	1.39058566753535	1.47606815440084
"Rnf219"	1.21134820669491	1.23934332920698	1.18861305957334	1.24711894402206	1.2388546368192	1.1897820964668	1.09129198382947
"Gm17066"	1.28717107676266	1.2175588560067	1.31814002869962	1.30258548378173	1.40043412671773	1.38163857519407	1.19489570258003
"Rbm26"	1.5702969635966	1.50578358638322	1.53903870554611	1.51258990551036	1.53065507908133	1.59112502331194	1.49234423195561
"Ndfip2"	1.53755165631637	1.54442327912691	1.71717948676699	1.64445346380474	1.67192284865846	1.60891958033621	1.61606304475308
"Spry2"	1.56121178183826	1.62280231557079	1.25675374743241	1.55130685045519	1.5469936990663	1.3789567462745	1.34920902790798
"Tgds"	1.22563332091179	1.25440022938123	1.16977062507953	1.14073233642873	1.17308909567481	1.20823444216802	1.19146063887016
"Gpr180"	1.1366523603102	1.21183259124847	1.08167744570927	1.09613190285448	1.04929337235517	1.07494451574724	1.06957150740042
"Abcc4"	1.3661713621068	1.37073219785539	1.24314668089906	1.08024412563328	1.07322579977128	1.10346653722237	1.47104753311178
"Dzip1"	1.28170952755477	1.27213636834361	1.38407011357366	1.40989419999558	1.44722249074831	1.47286821354657	1.47415319870341
"Dnajc3"	1.49547112119484	1.54503507944061	1.56128091125316	1.31553397378555	1.3339311050392	1.39056748539439	1.51164614500891
"Mbnl2"	1.64451234942934	1.63491575988088	1.82896809637227	1.71524108560458	1.69005649921398	1.63693162646395	1.66062332970491
"Rap2a"	1.42739074113331	1.43113440222557	1.3843603475331	1.41858901316551	1.42270317312276	1.42535862271146	1.40563668613435
"Ipo5"	2.00418415907888	1.99785863223037	1.96717345600604	1.8976113025162	1.90526995483984	1.9250396507877	2.01446746974124
"Farp1"	1.75187070204112	1.74865153782573	1.67966735509213	1.41553841227185	1.42567590572173	1.46508345746183	1.56299756362663
"Stk24"	1.81910540060581	1.83200280363231	1.84763979072225	1.85495962150545	1.84211239931473	1.78324431664784	1.81833937496459
"Dock9"	1.43282577816368	1.35244566000834	1.3439942282301	1.34835684292848	1.37644205856628	1.41195566217721	1.41777272483434
"Ubac2"	1.51825087746593	1.50080539358724	1.47861731327251	1.52353106816978	1.50113263686563	1.52423471679093	1.48951031847194
"Tm9sf2"	1.74677969857052	1.79699662491293	1.91615090372393	1.78221256558013	1.81965580077896	1.77188514457527	1.80725305260346
"Clybl"	1.4982487985192	1.5046268748554	1.25705512203372	1.25319058591373	1.22354043904773	1.42245024257522	1.41831759949882
"Ggact"	1.59051669236126	1.59614394055453	1.71512433413206	1.56048259225471	1.57182993844726	1.64304507774855	1.6487122276715
"Itgbl1"	1.5886719761254	1.52443504576042	1.2084482269288	1.56180404609801	1.60925600275059	1.75484506433526	1.55744059966756
"Sepp1"	1.54131667754398	1.67100268630795	1.5363225436602	1.36182798172954	1.30617315453197	1.48684040252357	1.77090599511784
"Ghr"	1.49087217241988	1.52640170435453	1.4866510694118	1.3597984828285	1.42494174798417	1.48440574271876	1.58665274165584
"Fbxo4"	1.27512415805388	1.27980344278009	1.3209399006844	1.2916050458386	1.29683343851154	1.25003203858545	1.24080166034312
"AW549877"	1.61093897254261	1.55005987754079	1.75516671035931	1.8231824358394	1.86500121228137	1.90739381348235	1.7790918762892
"Oxct1"	2.02228170104066	1.98150796430645	1.96881472507579	1.94595354746782	1.98831948344271	2.0095962135556	2.04048648253044
"Rpl37"	1.86013168983178	1.84762129881728	1.90442868508085	1.94930759182479	1.92756578989144	1.93531767882403	1.90741184564215
"Snord72"	1.35959247996559	1.48510083171745	1.75906385578029	1.69951162199405	1.86949839335069	1.88197270416646	1.75062642038393
"Prkaa1"	1.77917018533081	1.79473118279684	1.80799525065854	1.7183191912475	1.76367245528951	1.75933215830302	1.7808156289614
"Ttc33"	1.39167282993025	1.40783870860921	1.60899198225932	1.43097524291756	1.47272697983178	1.44135752211666	1.51551636835545
"Dab2"	1.81907622213989	1.80109295815769	1.83713336580998	1.74219153649079	1.73080293084778	1.75824724782592	1.86342565098495
"Rictor"	1.32770754420731	1.26191466255656	1.41113696914179	1.45609664270082	1.43017112451821	1.37820066551304	1.35017418861831
"Osmr"	1.5705210445399	1.52753025090352	1.94537564433075	1.33274693922356	1.36998941179164	1.22332925037923	1.86861049713425
"Gdnf"	1.20377985096532	1.25301477694319	1.55888919266288	1.20096698309695	1.20137418793972	1.2808619080789	1.36527673849048
"Wdr70"	1.5664876200607	1.56821000886261	1.42278601133608	1.66874041518293	1.66634339877082	1.60787050817051	1.56144551824046
"Nup155"	1.58806791402885	1.57762433699291	1.37780125857409	1.37591569511003	1.41791398656634	1.49283241004934	1.48089174745107
"2410089E03Rik"	1.39123392445505	1.34695166912869	1.3094030445269	1.34297262135302	1.37535891301608	1.34168166096977	1.3897487476763
"Nipbl"	1.525658283827	1.48627026925854	1.65793110824047	1.56553065726619	1.61169435115465	1.57405355080187	1.56763122313974
"Lmbrd2"	1.39770851672766	1.38190701905329	1.38995218004416	1.25972845483474	1.32428766142945	1.30174772940938	1.43243302232425
"Dnajc21"	1.81809768645825	1.7754147241889	1.81414911594722	1.95073849720081	1.97888451680552	1.9567083155658	1.83781440682795
"Brix1"	1.5966562542326	1.61563057402536	1.62912608706625	1.60741410521311	1.64724509312749	1.60596136816848	1.5453208447769
"Rai14"	1.7020881665246	1.70141378290818	1.73751424213415	1.77591928956746	1.79467954612259	1.74524815111448	1.80233891436939
"Tars"	1.98071351318875	1.93149927279948	2.06803868436386	2.10446099537455	2.10227843100398	2.0320040917295	2.00306805914052
"Sub1"	1.38679257048297	1.39597462206372	1.36049000829547	1.21218981848443	1.21896790259012	1.27668955432743	1.28547214394163
"Zfr"	1.73336152204287	1.74395367328472	1.89953376142728	1.82135255845101	1.8515393868423	1.79604583992351	1.78665855818189
"Mtmr12"	1.30896887836777	1.326899977375	1.18837717965317	1.22256233478279	1.19093344535825	1.19529229697552	1.17893810202452
"Golph3"	1.85898058377476	1.86432210390953	1.95114658167234	1.88659179236044	1.90437910403059	1.87370749683557	1.91358279818316
"Drosha"	1.60902732498101	1.6269235727755	1.52615383387779	1.46532616126354	1.40244770806866	1.388843509196	1.47369121523539
"Acot10"	1.12548577800463	1.07072942185208	1.16984679566092	1.11917972516091	1.05901148735602	1.15397260414659	1.12357968812908
"Gm5803"	1.4756459792823	1.47303547008804	1.29975176432134	1.15178039736099	1.23233501298968	1.29876880205086	1.32101810186779
"Basp1"	1.92004798712408	1.93492202263337	2.16085801100896	2.02985802085164	2.00255280807416	2.00695695572267	1.99890703979973
"Myo10"	1.50439587675258	1.56357266909539	1.44380840319709	1.27261209353615	1.30297972357532	1.34251473088904	1.44817245727962
"Fam134b"	1.40339913185916	1.40773510904198	1.39698265914287	1.45577672160616	1.48909114400728	1.52722383434309	1.5469921849711
"Zfp622"	1.4385340664132	1.46249172715468	1.70877977641756	1.73212991978777	1.72680058902624	1.67074730829047	1.64916431503033
"Ank"	1.77648555087899	1.79526938397595	1.74746353551081	1.79591435939141	1.80167890085467	1.81749931095094	1.76586197958396
"Otulin"	1.62128511458696	1.62784000046138	1.55358884066461	1.55611177682068	1.5738037448795	1.56383139880646	1.57526112794359
"Trio"	1.46434369061067	1.40345714032792	1.4770797418377	1.44761370890147	1.41397204655951	1.36578700612157	1.43550185068505
"Dap"	2.03717913048803	2.094311708796	1.6526071521436	2.0238913034517	1.98575776620616	2.01213749229587	1.93789425165054
"March6"	1.50195024394449	1.48321053340986	1.73688299362378	1.46782160827707	1.52060026215749	1.46108244136676	1.59641600671142
"Cct5"	2.13345649162793	2.13630439219156	2.0812256427381	2.15032921334868	2.15226762983578	2.15034418224374	2.12987169456539
"Fam173b"	1.26010055512255	1.29796294013592	1.30406019412865	1.10906821249126	1.13491431488528	1.26927937927228	1.32066327727332
"Snhg18"	1.42487642240303	1.38806158970417	1.22336837031457	1.45268131368017	1.45200497013122	1.47372732594608	1.39969583490694
"Sdc2"	1.69558242666018	1.7571573790785	1.76817011811626	1.42002453139955	1.44745232796323	1.44574593490704	1.61638271398502
"Mtdh"	1.82808217490598	1.81008581107741	1.94890597276743	1.97409366543446	1.98498380012747	1.93437247349937	1.92539341043691
"Laptm4b"	1.73433299458634	1.79204912257888	1.89097843672824	1.88670308300325	1.86646973789612	1.8785290099534	1.92412202765187
"Matn2"	1.51403893814749	1.52456755639669	1.28995970266997	1.02250504088501	1.06050624941755	1.06193726097413	1.34403046376171
"Hrsp12"	1.52722561568744	1.57694117466859	1.44113622686962	1.42104425937491	1.46526450739182	1.50634496567564	1.6094039882969
"Stk3"	1.54303153297699	1.56417407396515	1.52750673330722	1.44572867201877	1.54166646222625	1.53592035757196	1.53839940035084
"Cox6c"	1.89285792739851	1.92045762877823	1.85906903451859	1.87384813184554	1.86537500379489	1.90217758989732	1.91087965275438
"Polr2k"	1.16257737812294	1.21712505559803	1.28838687003635	1.12942425885315	1.16997307222657	1.24009326923678	1.16011964324353
"Rnf19a"	1.44713256635168	1.44991831788617	1.5271651115898	1.51610711656523	1.53563225791824	1.44249002236109	1.43091253002741
"Ankrd46"	1.59566050894796	1.62371566173854	1.57870352770455	1.51094054175491	1.49717514240729	1.50345261466265	1.61053133472621
"Pabpc1"	2.26952207356438	2.26816350125386	2.28189404306727	2.27277142166716	2.302210845291	2.30935119149015	2.31740615875202
"Ywhaz"	1.91069442713358	1.91376655071958	1.85887199991003	1.85658436391541	1.84803520937973	1.84517611149532	1.85128342180283
"Zfp706"	1.51711106111603	1.54860417681949	1.43862337011558	1.42037486170086	1.38939819765667	1.34096532264183	1.41252577493372
"Ubr5"	1.77640731164084	1.74424575648012	1.86472126965817	1.74201748788264	1.77592737073621	1.72306682816809	1.8455504920904
"Klf10"	1.35012262556253	1.4351180434177	1.20973691070577	1.36481672958018	1.35223827627906	1.3885180780591	1.38816013157339
"Azin1"	1.76391407406504	1.7995748998865	1.79991840323022	1.57396316330691	1.66417399245174	1.67654653610376	1.77381489030458
"Atp6v1c1"	1.8057445609263	1.83467441818753	2.07280304850897	2.11707572609682	2.11840062649349	2.07278721607532	2.0462973484571
"Dcaf13"	1.74034792099209	1.76631180055143	1.89055421998574	1.89848069895044	1.88947877637232	1.84087170998266	1.77800231171652
"Lrp12"	1.19556965882173	1.26746958365654	1.34199998562374	1.20301458565948	1.22910941415978	1.15400061282042	1.20450074207287
"Zfpm2"	1.50950193158191	1.48729114161756	1.15254195949167	1.46272263415749	1.45283404314523	1.53828748352255	1.43007870368885
"Oxr1"	1.81938317536493	1.83636973749732	2.02697611061862	1.80496537452301	1.82911332674514	1.77854323298821	1.86684578325981
"Eif3e"	1.98148328706373	1.96842244932496	2.01226559850054	2.06798454641482	2.08359941205794	2.08455962021873	2.00602752046319
"Emc2"	1.86851155250603	1.8654565488058	1.89953951795745	1.7327634270323	1.76316023858922	1.8071949459594	1.83546980552639
"Nudcd1"	1.45272387476618	1.4683288215659	1.34217114487003	1.14484020743515	1.23799143307929	1.25281029091875	1.34818083777651
"Eny2"	1.3846726706961	1.39531709103298	1.44387734196113	1.40925417686461	1.43615523800703	1.41203546345798	1.33234923711407
"Ebag9"	1.39765969895874	1.47887479364082	1.56934236481224	1.56951458152191	1.58610605375599	1.50944752776597	1.47464772338905
"Eif3h"	2.13613260275794	2.13774911756795	2.15817865683539	2.23849885991724	2.2255519708864	2.2276548975193	2.17777930398259
"Utp23"	1.08393960982153	1.11922020104664	1.21451249725877	1.20546880054454	1.20725281987935	1.17789277453006	1.10475795597564
"Rad21"	2.0098888443181	2.01816268215229	1.98750399409597	1.95853510237631	1.97186692598658	1.95924518435431	1.97761574201987
"Med30"	1.62870624206574	1.62735752709799	1.62052170269699	1.42436511224462	1.48110026745801	1.53703236266557	1.56014718758506
"Ext1"	1.86697508468604	1.92341365260692	1.73780102585452	1.54989484747581	1.57712516829606	1.63105763322475	1.79718448657058
"Taf2"	1.61620914772429	1.58851748226538	1.70026885980978	1.46992440447119	1.52619657869483	1.53193104784403	1.49881687354203
"Mrpl13"	1.98469882404632	1.96236696691663	1.94099958442149	1.95379973545784	1.94374299798941	1.89148464768719	1.91574343801347
"Mtbp"	1.46920518320675	1.38169147048146	1.41378775434325	1.31470377849318	1.30697135187617	1.30600593448481	1.30751824165693
"Derl1"	1.62984047244256	1.66379306312378	1.88414698673653	1.77910029407589	1.76570302528699	1.70569570054259	1.79128420974138
"Tbc1d31"	1.54165147831849	1.48128883474583	1.32838251324512	1.31122904454154	1.32973771554341	1.48037503427622	1.54245478639401
"9130401M01Rik"	1.62211205677531	1.61892028327441	1.71112854851774	1.57401217269906	1.58851402573757	1.58341766708233	1.66815839468902
"Zhx1"	1.48378537423277	1.5209242498597	1.59862390539181	1.40556679894657	1.46169807962896	1.38214038853564	1.55828052755075
"Atad2"	1.81577353980341	1.80866250254765	1.46858024586874	1.51137971406307	1.58078461682845	1.75172764059032	1.74598825777922
"Wdyhv1"	1.47369322511204	1.45488361447633	1.35935840658266	1.39748364662329	1.35346545006304	1.42675320820355	1.44106584344628
"D15Ertd621e"	1.79327320112657	1.81180594460524	1.80383613195326	1.68347270005677	1.7159034771591	1.67231595277912	1.78950477439179
"Tmem65"	1.69878902142688	1.7181794522896	1.67748519282299	1.66102829492411	1.67906851022691	1.68002645267744	1.60723230839789
"Rnf139"	1.36726998431314	1.3846769860961	1.45234344807159	1.40286148249592	1.43028077461528	1.37656425792883	1.38632051133921
"Tatdn1"	1.336722904005	1.35647842717335	1.40035474055638	1.39770018682246	1.43538023681012	1.44756537235553	1.33737088798838
"Ndufb9"	2.07591529121903	2.06835639834697	2.09834951525314	2.07469021414859	2.05698497122622	2.09443854869671	2.07355093587266
"Sqle"	1.79144733812182	1.74638008039037	1.84415637056644	1.42817858559204	1.4995864238356	1.43965814390001	1.5946475342636
"E430025E21Rik"	1.91973294481381	1.92247491178355	2.06382479273863	2.09371354545387	2.09420666502593	2.0340697925551	2.08526606560037
"Nsmce2"	1.31234113584931	1.29105430493528	1.41393833712529	1.41479959605509	1.4005541305202	1.37852192980135	1.3392711320021
"Trib1"	1.38521175726538	1.41135740718659	1.18008283922592	1.04194630377303	1.01294818099447	1.0243796809424	1.21002833671894
"Myc"	1.87274740112132	1.84137252216373	2.06359103054668	2.00629392394835	1.96826734595906	1.95327372539201	1.89354463931176
"Pvt1"	1.28362937583715	1.30101062603851	1.51388841172786	1.41396869160423	1.37836630117307	1.39595520649168	1.31123789861973
"Fam49b"	1.62030741953159	1.61387604272863	1.4733110472632	1.4637464957393	1.50515852807725	1.51503135194602	1.52700707063149
"Asap1"	1.89283410438097	1.87723654394137	1.71528144995389	1.8258153963039	1.81165471481902	1.8534596771291	1.82391421311768
"Efr3a"	1.74079963820476	1.75883298349734	1.82754064913083	1.67175569031993	1.69714593638534	1.66284294744186	1.75332627225156
"Phf20l1"	1.47913125712409	1.47529185374589	1.58013404464695	1.56319517564866	1.63998922460672	1.59067941969103	1.51748942232519
"Wisp1"	1.4677619311429	1.45154932980899	1.7669416069867	1.25524640316572	1.20755078106356	1.09274861774761	1.27516493529781
"Ndrg1"	1.73866220296146	1.67606238637292	2.07030075654191	2.01392465394352	1.9981435479232	1.8938089864182	1.98071159632224
"St3gal1"	1.46561434512546	1.49029883123056	1.17993082236182	1.2343528393956	1.23984040176823	1.26423430841026	1.43872390193498
"Chrac1"	1.75246221729187	1.74178775662007	1.79646339146936	1.7343273503872	1.70439202861389	1.7247519456208	1.71475108902937
"Ago2"	1.57961573870849	1.56185417543911	1.56985597855696	1.50640757921601	1.50186837121594	1.48145881970721	1.64324920845092
"Ptk2"	1.6222470270171	1.6317728724684	1.66101270590878	1.55665954732232	1.57135085471898	1.54370698623419	1.60098774992962
"Slc45a4"	1.32951812637781	1.3554293943095	1.18057249550206	1.16332954659995	1.13271994301233	1.1081860971412	1.30243298688255
"Psca"	1.70934212103703	1.86634421291695	1.10440405674464	1.53583685547539	1.50766033524355	1.6736045283377	1.72949686865257
"Them6"	1.57502178741526	1.61240843502894	1.14275498432242	1.18651392990455	1.20154497121046	1.21825917196865	1.35280892831825
"Lynx1"	1.61434161637319	1.67080355126768	1.20771293748733	1.30684469227476	1.28665264722205	1.30241158381621	1.47767028612699
"Ly6e"	1.77432033741138	1.81985303829223	1.49548314902451	1.53552530802225	1.46229911462482	1.46665225079567	1.61627785988386
"Ly6a"	2.06570553061151	2.07893925542894	1.9838396455389	1.52926966033756	1.42457378485795	1.65131352341261	2.01782888853273
"Top1mt"	1.57667414056509	1.55554505591341	1.60744455688398	1.42923424767279	1.46499484359214	1.50157752029315	1.57880294482154
"Zc3h3"	1.16407986943336	1.19290761798613	1.25653991336764	1.33271092058883	1.26168330224801	1.22981969035919	1.26571856804895
"Eef1d"	1.70783632767248	1.71204014688668	1.72223257015186	1.7475138185119	1.72168765432046	1.74487966287198	1.69785029028016
"Pycrl"	1.71156741175811	1.72563312700828	1.56108538731654	1.58394150475246	1.53623333003876	1.54477361653027	1.52200676482311
"Tsta3"	1.88121566242372	1.86331356317867	1.76380821391483	1.77045562390975	1.76713340880801	1.82043616857677	1.76207904637409
"Zfp623"	1.2972118061092	1.31272055715009	1.34203529545049	1.62887372701875	1.6083820637183	1.50766253025769	1.44410049560961
"Zfp707"	1.10161172420727	1.12399126595337	1.01370070297554	1.10618750780241	1.03046683445986	1.1104673918361	1.01489281335374
"Fam83h"	1.37238995881387	1.39504810155308	1.36627083447456	1.33839286662227	1.29658979750222	1.29839609229643	1.31351720611962
"Scrib"	1.62213662111718	1.59954472941067	1.57564049512675	1.79996646230426	1.76971294364783	1.70685447913832	1.66633803016073
"Puf60"	1.93342392521183	1.93808563190926	1.98684560023919	2.00840629465726	1.97360097802579	1.93610417535453	1.90273710609249
"Nrbp2"	1.57174693059728	1.51186071646434	1.69525324920891	1.61491437620549	1.61517203942558	1.67976940277338	1.59501735073002
"Plec"	1.73888687800146	1.6973062900799	1.47282755375002	1.66233310458921	1.65991291439319	1.62510569650851	1.60251833617897
"Parp10"	1.15829640175361	1.20436032325546	1.34703431478134	1.35414021857782	1.31876158614306	1.32505151708445	1.3345460250645
"Grina"	1.97900516597295	2.00431759749809	2.24017047664305	2.24740200406511	2.22917756575729	2.23892313905795	2.21026152549897
"Exosc4"	1.36087796124001	1.41242328439583	1.36840563497717	1.43546146398624	1.42507343172063	1.3816889917332	1.39501057599355
"Gpaa1"	1.48588632840462	1.51538188202046	1.41397194070476	1.41634581134285	1.37115336213804	1.37841154774409	1.44847474304731
"Cyc1"	1.99382173202856	1.97210134613972	1.95496895829454	1.94784604639938	1.93214702691694	1.95137096867591	1.92408413315732
"Sharpin"	1.55123387984493	1.59256496838946	1.62271752761088	1.78353074995246	1.73203464957505	1.72552456425797	1.64289048897485
"Maf1"	1.64415600615861	1.66926874637302	1.66563021866557	1.81067012680884	1.79328381184929	1.77889180361905	1.76670400020295
"Hgh1"	1.35540709369046	1.35251728665828	1.41580936982871	1.33104989407607	1.27003715431886	1.28201015721768	1.35679438062652
"Mroh1"	1.55605373197198	1.57620597072686	1.71503130034143	1.72200346854557	1.71432841606464	1.7662033042249	1.7819015008498
"Bop1"	1.87513486701344	1.89879097047	1.79604903887755	1.77197865927112	1.74427045793548	1.76003533149857	1.75618341759421
"Hsf1"	1.78818432698706	1.76651422857768	1.87360012700037	1.92537286637622	1.90473845031105	1.9182927186049	1.86473886467082
"Dgat1"	1.33468919105416	1.42705342408113	1.37376906852857	1.4743125661474	1.45898190776339	1.49238952357959	1.39672157948175
"Fbxl6"	1.48674261758078	1.49527444789742	1.54696062534908	1.44764611204033	1.41154086155261	1.43656774505791	1.48418913802094
"Adck5"	1.22044139882192	1.24466003424968	1.1539012276119	1.20857180421739	1.15594812475923	1.18331018086946	1.07627520605765
"Cpsf1"	1.5710524042101	1.55946813643217	1.62560197787219	1.85558754971474	1.811097293232	1.74782770739299	1.63776728125129
"Vps28"	1.79286221372969	1.82185993497842	1.74716237928881	1.75030391532948	1.72741694190206	1.73038729121525	1.73078111945983
"Cyhr1"	1.3064942704523	1.34005422141797	1.40867084784633	1.52888473960961	1.48846739647421	1.46598293732407	1.426806839336
"Ppp1r16a"	1.23445822298415	1.27424204828273	1.20436499906641	1.4438629991284	1.38725395737983	1.4100832634302	1.22067698253966
"Recql4"	1.24299687558939	1.20280101089041	1.17055853330969	1.13757853754608	1.14094784727947	1.21509464635879	1.17216988413312
"Lrrc14"	1.27597586357875	1.37265144880911	1.23939080337189	1.21488044175258	1.18108262214702	1.19954264406765	1.30597211709238
"C030006K11Rik"	1.25637103159283	1.33012747345358	1.26850887753719	1.15909840474302	1.16549243000527	1.18799005738858	1.28703988842191
"Zfp7"	1.52911726525959	1.47988342507042	1.29671220366004	1.41657151704758	1.45022669264775	1.46465192770912	1.3681229876409
"Commd5"	1.38179023024006	1.40488845233276	1.33953993251654	1.30338090027249	1.30167829294465	1.36023566425037	1.29390040589715
"Rpl8"	2.25311384507483	2.25191095568772	2.28159851941487	2.32080236297308	2.31075464537502	2.30869548998468	2.28068555023808
"1110038F14Rik"	1.42139043051422	1.40452446292429	1.49288746065066	1.47677941046942	1.43800257243831	1.43246001211893	1.35722244719647
"Rbfox2"	1.6279315596777	1.63298782956111	1.58435497570231	1.56520690927375	1.57336373783062	1.55327617623673	1.55368719795701
"Myh9"	1.98636486182275	1.97688583767758	1.92463163243306	1.93443458970306	1.92836713261609	1.93273345470867	1.99435302775234
"Txn2"	2.06692094213496	2.06959718169996	2.12807494938023	2.14634691086733	2.10618327060117	2.08844719701038	2.06223472831603
"Eif3d"	2.07122626702412	2.07069442324436	2.07396187784794	2.14834219753595	2.12716480520199	2.11965022002071	2.10006212769545
"Ift27"	1.42404475216615	1.41415216344029	1.06571542902795	1.1836415533238	1.11994147204034	1.12729108559651	1.22037341074407
"Tst"	1.12767966200552	1.07140227063943	1.07852976162353	1.12259939998991	1.18808591019632	1.11316115188385	1.10198619574637
"Mpst"	1.45652768474005	1.45005100714429	1.51584163631134	1.50783341314648	1.44113465077675	1.51352201821787	1.41063820512216
"Kctd17"	1.62610706302613	1.64330804930166	1.20938998460068	1.17708768570252	1.11576439944324	1.23221691923043	1.37235827900245
"Cdc42ep1"	1.45230096953052	1.52092936974271	1.66583832277705	1.61147834727802	1.53372574775873	1.49231798052437	1.52099241325066
"Gga1"	1.64970444453711	1.66060779591012	1.74110059418347	1.76178368296764	1.73980489353562	1.75152751138889	1.73586401720316
"Sh3bp1"	1.62744401973413	1.63971854105903	1.34729619096936	1.65568767431207	1.59982277888077	1.61821682189932	1.62376369729879
"Pdxp"	1.29258171040538	1.31791355519656	1.19657821646568	1.43699747358468	1.36860829082164	1.31410685416888	1.28287427640935
"Lgals1"	2.19492421381892	2.19195229732847	2.11336123563394	2.14172569189191	2.12161171573873	2.17521327451237	2.16495530022177
"Nol12"	1.54213581547889	1.56197741208022	1.48970338373986	1.5356707975431	1.51036519457041	1.52795636842781	1.48650031166148
"Triobp"	1.44486094392136	1.446985039855	1.13019409572238	1.32021126918576	1.25101541582044	1.29173076225201	1.2821903763066
"H1f0"	1.98825476086437	1.98475759291946	2.0212557405197	2.00035134127092	1.99866730496381	2.00069322387675	1.93104945711258
"Gcat"	1.45254996432095	1.36249460860703	1.24535284425366	1.31032443897313	1.29528199089791	1.45432649649378	1.39591298567269
"Ankrd54"	1.45329875278335	1.43538701090705	1.42980775917134	1.66895986906118	1.60703760746428	1.57376106608778	1.49101809196335
"Eif3l"	2.0828404183336	2.08134444253927	2.02358574463299	2.09925195366577	2.09041971851843	2.0737899332739	2.09033280639052
"Micall1"	1.38354525050634	1.39272438378238	1.43191939951667	1.54472032722618	1.51355301256812	1.45877672625019	1.48970234186418
"Polr2f"	1.97726913188837	1.96672608524372	2.01279573100097	2.00401924452341	1.96583418028662	1.98548508366014	2.02758323940138
"Pick1"	1.2854550365018	1.24958229727752	1.13228336955629	1.28217547465525	1.35814356855558	1.41945919291035	1.28636481992477
"Maff"	1.50989701818901	1.55967826936329	1.88615951311995	1.9086788433481	1.85006852770632	1.75321070896156	1.78122487488931
"Tmem184b"	1.79133901541733	1.83966157546652	1.776349879477	1.81423542666292	1.7817912075252	1.76659034354075	1.80261499718881
"Csnk1e"	1.4806924226134	1.46765837867656	1.56400859363316	1.67342722390876	1.6580808134795	1.57068737846543	1.54229896870653
"Kdelr3"	1.740642885529	1.71672103389875	1.66567348557553	1.60901535760577	1.56898966745618	1.54573850879228	1.60498371593527
"Ddx17"	1.77465503937429	1.74132315160065	1.74738137996249	1.73019135833814	1.72326531592508	1.72914069023504	1.7311072785432
"Cby1"	1.44204336165875	1.53771664829951	1.40142891449299	1.31540343504219	1.38066579295874	1.36849420654129	1.38099388581323
"Tomm22"	1.85944451810707	1.8730871308462	1.81964483866485	1.84272794007066	1.84589515617682	1.86315462896706	1.82893807471739
"Josd1"	1.62339711960338	1.63461645771827	1.67744892392492	1.68486226158693	1.66016793552671	1.6166564938137	1.64814488992606
"Gtpbp1"	1.57285561703454	1.60622235816082	1.62961822722143	1.6031145162644	1.5695411682817	1.50384152363244	1.6116759351219
"Sun2"	1.64839697619193	1.70653591237252	1.90021592432475	1.68915265743115	1.65558716418194	1.71307984896514	1.77019137588226
"Dnal4"	1.40252235673485	1.37120915409801	1.55729118306349	1.45466381425728	1.44144322733663	1.38640347372583	1.44957161606053
"Cbx6"	1.69022831913268	1.71170752692514	1.61849245119989	1.79074075066879	1.7857263705291	1.77299272325883	1.69556811521019
"Apobec3"	1.42066766499188	1.39443233300656	1.23459321006105	1.22049366905079	1.18042834159367	1.2556381049069	1.39128437211997
"Rpl3"	2.10337890338147	2.08976553370976	2.10826908477477	2.1475581481571	2.14690400203624	2.15915543471207	2.13343179536884
"Tab1"	1.28881188873524	1.26811524350575	1.18661757585752	1.33976637222129	1.27939508773906	1.30664221939574	1.21285451127741
"Mief1"	1.25115819816877	1.28698898309243	1.30912208131457	1.23632012768044	1.23921534219271	1.26021153240925	1.25385756920643
"Atf4"	2.02962048085313	2.00241696786954	2.16227852437158	2.1767681442952	2.17502860360393	2.13123804126122	2.10313626758133
"Rps19bp1"	1.70311859902152	1.7241989043702	1.79152428985849	1.84080921092891	1.8161405967682	1.79206398025008	1.75338509012998
"Adsl"	1.46211011513186	1.46989962689023	1.21220642544424	1.36234229494552	1.34104738006783	1.34015965499413	1.33442974427263
"Sgsm3"	1.33514461681275	1.36343894750734	1.38861888814592	1.2693899001238	1.25353322755118	1.32281064948353	1.38175226537042
